# Name : Surface component 1
# Stage: 45.000 s
# Units: length:mm angle:deg strain:% 
id,x,y,z,major_strain
7787,3.8085,-21.6107,0.0000,1.4523
7788,4.3567,-21.6170,0.0000,1.7436
7789,4.9077,-21.6224,0.0000,1.2091
7790,5.4525,-21.6227,0.0000,0.6344
7791,5.9943,-21.6226,0.0000,0.6931
7792,6.5378,-21.6196,0.0000,0.7612
7793,7.0834,-21.6168,0.0000,0.8762
7794,7.6278,-21.6114,0.0000,0.9481
7795,8.1706,-21.6062,0.0000,0.8082
7796,8.7100,-21.6003,0.0000,0.7024
7797,9.2534,-21.5961,0.0000,0.8877
7798,9.7965,-21.5929,0.0000,0.9308
7799,10.3290,-21.5890,0.0000,0.7889
7800,10.8471,-21.5895,0.0000,0.7459
7801,11.3356,-21.5871,0.0000,0.8643
7802,11.7664,-21.5563,0.0000,0.8657
7803,-19.0421,-21.9848,0.0000,1.1588
7804,-18.5442,-21.9851,0.0000,1.2536
7805,-18.0342,-21.9880,0.0000,1.1380
7806,-17.5082,-21.9893,0.0000,1.0003
7807,-16.9728,-21.9908,0.0000,0.9124
7808,-16.4351,-21.9938,0.0000,0.9174
7809,-15.8947,-21.9967,0.0000,1.0355
7810,-15.3533,-22.0002,0.0000,1.1693
7811,-14.8098,-22.0019,0.0000,1.2923
7812,-14.2665,-22.0011,0.0000,1.1030
7813,-13.7231,-22.0013,0.0000,0.9114
7814,-13.1789,-22.0046,0.0000,1.0028
7815,-12.6361,-22.0047,0.0000,1.0833
7816,-12.0960,-22.0071,0.0000,1.0950
7817,-11.5544,-22.0093,0.0000,1.1686
7818,-11.0140,-22.0109,0.0000,1.2136
7819,-10.4707,-22.0113,0.0000,0.9536
7820,-9.9281,-22.0130,0.0000,0.7487
7821,-9.3832,-22.0140,0.0000,0.9403
7822,-8.8411,-22.0163,0.0000,1.0072
7823,-8.2985,-22.0176,0.0000,0.8589
7824,-7.7574,-22.0198,0.0000,0.8612
7825,-7.2138,-22.0219,0.0000,0.8914
7826,-6.6717,-22.0248,0.0000,6.1911
7827,-6.1029,-22.1164,0.0000,15.7323
7828,-5.5584,-22.2539,0.0000,11.9239
7829,-5.0091,-22.2974,0.0000,1.5768
7830,-4.4637,-22.2994,0.0000,0.4535
7831,-3.9196,-22.3014,0.0000,0.3481
7832,-3.3737,-22.3015,0.0000,0.2706
7833,-2.8279,-22.3031,0.0000,0.3508
7834,-2.2809,-22.3056,0.0000,0.3082
7835,-1.7349,-22.3063,0.0000,0.1517
7836,-1.1948,-22.3053,0.0000,-0.4199
7840,0.8238,-22.1003,0.0000,0.9426
7841,1.3673,-22.0961,0.0000,1.0377
7842,1.9098,-22.0936,0.0000,0.9508
7843,2.4528,-22.0900,0.0000,0.9879
7844,2.9966,-22.0855,0.0000,1.0927
7845,3.5385,-22.0839,0.0000,1.3782
7846,4.0865,-22.0893,0.0000,1.8333
7847,4.6359,-22.0951,0.0000,1.5666
7848,5.1831,-22.0979,0.0000,0.9627
7849,5.7257,-22.0970,0.0000,0.8644
7850,6.2694,-22.0953,0.0000,0.8754
7851,6.8145,-22.0932,0.0000,0.7979
7852,7.3592,-22.0906,0.0000,0.7603
7853,7.9036,-22.0854,0.0000,0.8343
7854,8.4439,-22.0777,0.0000,0.8144
7855,8.9846,-22.0740,0.0000,0.8888
7856,9.5276,-22.0695,0.0000,0.8888
7857,10.0681,-22.0660,0.0000,0.9417
7858,10.6022,-22.0632,0.0000,0.9818
7859,11.1281,-22.0636,0.0000,1.0154
7860,11.6549,-22.0539,0.0000,1.1737
7861,-19.2088,-22.4047,0.0000,0.9869
7862,-18.7695,-22.4601,0.0000,1.1076
7863,-18.2842,-22.4658,0.0000,1.2110
7864,-17.7711,-22.4664,0.0000,1.3460
7865,-17.2408,-22.4682,0.0000,1.3516
7866,-16.7053,-22.4698,0.0000,1.2024
7867,-16.1662,-22.4713,0.0000,1.0128
7868,-15.6255,-22.4745,0.0000,0.9214
7869,-15.0829,-22.4784,0.0000,0.9828
7870,-14.5401,-22.4785,0.0000,1.0937
7871,-13.9965,-22.4779,0.0000,1.0348
7872,-13.4537,-22.4797,0.0000,1.0381
7873,-12.9109,-22.4821,0.0000,1.1238
7874,-12.3682,-22.4831,0.0000,1.0540
7875,-11.8268,-22.4847,0.0000,0.9842
7876,-11.2854,-22.4872,0.0000,1.0459
7877,-10.7440,-22.4884,0.0000,0.9909
7878,-10.2002,-22.4873,0.0000,0.8747
7879,-9.6586,-22.4888,0.0000,0.9229
7880,-9.1154,-22.4919,0.0000,1.0321
7881,-8.5728,-22.4934,0.0000,1.1132
7882,-8.0301,-22.4940,0.0000,1.0604
7883,-7.4867,-22.4971,0.0000,1.1131
7884,-6.9458,-22.4995,0.0000,1.3776
7885,-6.3744,-22.5329,0.0000,11.6253
7886,-5.8100,-22.6613,0.0000,15.4252
7887,-5.2641,-22.7648,0.0000,5.6735
7888,-4.7384,-22.7752,0.0000,0.6231
7889,-4.1924,-22.7760,0.0000,0.5675
7890,-3.6482,-22.7751,0.0000,0.5438
7891,-3.1022,-22.7761,0.0000,0.4422
7892,-2.5562,-22.7789,0.0000,0.3172
7893,-2.0120,-22.7786,0.0000,0.4009
7894,-1.4654,-22.7780,0.0000,0.7542
7895,-0.9179,-22.7666,0.0000,2.8980
7896,-0.4046,-22.6968,0.0000,8.2006
7897,0.0623,-22.6379,0.0000,2.8838
7898,0.5536,-22.5808,0.0000,2.4512
7899,1.0985,-22.5751,0.0000,1.0446
7900,1.6414,-22.5703,0.0000,0.7863
7901,2.1858,-22.5664,0.0000,0.8258
7902,2.7283,-22.5634,0.0000,0.9124
7903,3.2731,-22.5622,0.0000,1.3150
7904,3.8175,-22.5642,0.0000,1.7524
7905,4.3662,-22.5685,0.0000,1.6034
7906,4.9136,-22.5728,0.0000,1.2538
7907,5.4600,-22.5736,0.0000,1.0296
7908,6.0035,-22.5731,0.0000,1.0406
7909,6.5463,-22.5712,0.0000,0.8420
7910,7.0893,-22.5669,0.0000,0.5992
7911,7.6327,-22.5624,0.0000,0.6323
7912,8.1758,-22.5565,0.0000,0.8408
7913,8.7177,-22.5519,0.0000,0.9347
7914,9.2592,-22.5482,0.0000,0.9504
7915,9.8008,-22.5437,0.0000,0.9744
7916,10.3362,-22.5406,0.0000,1.1131
7917,10.8607,-22.5396,0.0000,1.1878
7918,11.3617,-22.5423,0.0000,1.0607
7919,11.8005,-22.5406,0.0000,1.0588
7920,-19.0784,-22.9114,0.0000,1.0684
7921,-18.5576,-22.9400,0.0000,1.3820
7922,-18.0391,-22.9459,0.0000,1.4968
7923,-17.5111,-22.9469,0.0000,1.4794
7924,-16.9777,-22.9472,0.0000,1.3982
7925,-16.4392,-22.9476,0.0000,1.2519
7926,-15.8987,-22.9492,0.0000,1.0022
7927,-15.3571,-22.9520,0.0000,0.8131
7928,-14.8130,-22.9556,0.0000,0.8701
7929,-14.2703,-22.9543,0.0000,0.9317
7930,-13.7278,-22.9541,0.0000,0.9126
7931,-13.1857,-22.9583,0.0000,1.1015
7932,-12.6416,-22.9586,0.0000,1.1198
7933,-12.0981,-22.9600,0.0000,1.0526
7934,-11.5563,-22.9618,0.0000,1.0030
7935,-11.0150,-22.9649,0.0000,1.0220
7936,-10.4723,-22.9628,0.0000,1.1149
7937,-9.9307,-22.9650,0.0000,1.1764
7938,-9.3888,-22.9664,0.0000,1.0945
7939,-8.8457,-22.9703,0.0000,1.0876
7940,-8.3023,-22.9714,0.0000,1.2382
7941,-7.7592,-22.9730,0.0000,1.2807
7942,-7.2171,-22.9765,0.0000,1.2628
7943,-6.6875,-22.9714,0.0000,7.1072
7944,-6.0916,-23.0797,0.0000,14.9810
7945,-5.5231,-23.2252,0.0000,7.6227
7946,-5.0096,-23.2460,0.0000,0.1059
7947,-4.4663,-23.2484,0.0000,0.2561
7948,-3.9215,-23.2500,0.0000,0.3452
7949,-3.3771,-23.2493,0.0000,0.3066
7950,-2.8304,-23.2505,0.0000,0.3406
7951,-2.2842,-23.2511,0.0000,0.0592
7952,-1.7401,-23.2520,0.0000,0.1756
7953,-1.1948,-23.2520,0.0000,1.5821
7954,-0.6358,-23.2419,0.0000,4.4429
7955,-0.1642,-23.1509,0.0000,5.2263
7956,0.2881,-23.0734,0.0000,3.7744
7957,0.8284,-23.0551,0.0000,1.8700
7958,1.3707,-23.0465,0.0000,1.1472
7959,1.9171,-23.0449,0.0000,1.1679
7960,2.4607,-23.0411,0.0000,1.1632
7961,3.0063,-23.0377,0.0000,1.1977
7962,3.5497,-23.0392,0.0000,1.3709
7963,4.0971,-23.0427,0.0000,1.4902
7964,4.6425,-23.0458,0.0000,1.3367
7965,5.1908,-23.0488,0.0000,1.0298
7966,5.7357,-23.0487,0.0000,0.8270
7967,6.2804,-23.0473,0.0000,0.7714
7968,6.8211,-23.0435,0.0000,0.7734
7969,7.3627,-23.0383,0.0000,0.7942
7970,7.9061,-23.0347,0.0000,0.9169
7971,8.4490,-23.0298,0.0000,1.0030
7972,8.9911,-23.0265,0.0000,0.9304
7973,9.5339,-23.0217,0.0000,0.9287
7974,10.0733,-23.0180,0.0000,1.1110
7975,10.6075,-23.0161,0.0000,1.2172
7976,11.1352,-23.0170,0.0000,1.0936
7977,11.6666,-23.0352,0.0000,0.4696
7978,-19.2116,-23.3933,0.0000,1.1089
7979,-18.7843,-23.4113,0.0000,1.3096
7980,-18.2927,-23.4226,0.0000,1.4134
7981,-17.7770,-23.4244,0.0000,1.2389
7982,-17.2476,-23.4255,0.0000,1.1560
7983,-16.7121,-23.4258,0.0000,1.2785
7984,-16.1706,-23.4257,0.0000,1.2328
7985,-15.6280,-23.4260,0.0000,1.0699
7986,-15.0866,-23.4289,0.0000,0.9410
7987,-14.5442,-23.4313,0.0000,0.9916
7988,-14.0003,-23.4282,0.0000,1.0719
7989,-13.4595,-23.4336,0.0000,1.0326
7990,-12.9155,-23.4360,0.0000,1.0706
7991,-12.3731,-23.4370,0.0000,1.1735
7992,-11.8303,-23.4376,0.0000,1.1358
7993,-11.2876,-23.4401,0.0000,0.9428
7994,-10.7456,-23.4417,0.0000,1.0281
7995,-10.2025,-23.4419,0.0000,1.2211
7996,-9.6615,-23.4434,0.0000,1.1796
7997,-9.1186,-23.4448,0.0000,1.1329
7998,-8.5750,-23.4479,0.0000,1.0863
7999,-8.0327,-23.4499,0.0000,1.1706
8000,-7.4896,-23.4523,0.0000,1.1790
8001,-6.9481,-23.4551,0.0000,2.8062
8002,-6.3828,-23.5018,0.0000,9.1594
8003,-5.8309,-23.6096,0.0000,8.4395
8004,-5.2758,-23.7041,0.0000,2.0060
8005,-4.7405,-23.7210,0.0000,0.1771
8006,-4.1942,-23.7220,0.0000,0.1846
8007,-3.6499,-23.7224,0.0000,0.2483
8008,-3.1023,-23.7214,0.0000,0.3906
8009,-2.5566,-23.7233,0.0000,0.0503
8010,-2.0136,-23.7222,0.0000,-0.0970
8011,-1.4686,-23.7235,0.0000,0.4876
8012,-0.9187,-23.7171,0.0000,1.5856
8013,-0.4113,-23.6650,0.0000,2.1737
8014,0.0554,-23.5984,0.0000,0.6659
8015,0.5613,-23.5441,0.0000,0.2992
8016,1.1046,-23.5291,0.0000,1.2682
8017,1.6482,-23.5248,0.0000,1.2656
8018,2.1938,-23.5208,0.0000,1.2643
8019,2.7368,-23.5177,0.0000,1.3541
8020,3.2817,-23.5156,0.0000,1.2682
8021,3.8267,-23.5170,0.0000,1.2535
8022,4.3730,-23.5212,0.0000,1.2319
8023,4.9188,-23.5246,0.0000,1.1719
8024,5.4657,-23.5241,0.0000,0.9615
8025,6.0114,-23.5232,0.0000,0.8644
8026,6.5532,-23.5220,0.0000,0.8627
8027,7.0940,-23.5174,0.0000,1.0119
8028,7.6363,-23.5133,0.0000,1.0510
8029,8.1802,-23.5093,0.0000,0.9952
8030,8.7244,-23.5049,0.0000,0.8741
8031,9.2679,-23.4996,0.0000,0.8344
8032,9.8073,-23.4964,0.0000,0.9959
8033,10.3418,-23.4949,0.0000,1.0624
8034,10.8632,-23.4940,0.0000,0.9992
8035,11.3614,-23.5004,0.0000,0.7529
8036,11.8054,-23.5417,0.0000,0.7604
8037,-19.0767,-23.8925,0.0000,0.8658
8038,-18.5627,-23.8994,0.0000,0.8962
8039,-18.0435,-23.9023,0.0000,0.8692
8040,-17.5169,-23.9012,0.0000,0.7574
8041,-16.9827,-23.9018,0.0000,0.8663
8042,-16.4440,-23.9040,0.0000,1.1590
8043,-15.9015,-23.9028,0.0000,1.3640
8044,-15.3598,-23.9056,0.0000,1.1967
8045,-14.8177,-23.9068,0.0000,1.0074
8046,-14.2758,-23.9076,0.0000,1.2533
8047,-13.7319,-23.9076,0.0000,1.1246
8048,-13.1898,-23.9110,0.0000,0.8487
8049,-12.6470,-23.9128,0.0000,0.9555
8050,-12.1040,-23.9144,0.0000,1.1159
8051,-11.5610,-23.9157,0.0000,1.0732
8052,-11.0185,-23.9159,0.0000,0.9818
8053,-10.4769,-23.9180,0.0000,1.0468
8054,-9.9346,-23.9197,0.0000,1.1317
8055,-9.3920,-23.9209,0.0000,1.1420
8056,-8.8485,-23.9241,0.0000,1.1068
8057,-8.3047,-23.9250,0.0000,1.0634
8058,-7.7627,-23.9284,0.0000,1.0730
8059,-7.2193,-23.9303,0.0000,1.0578
8060,-6.6755,-23.9323,0.0000,3.9361
8061,-6.1267,-24.0069,0.0000,9.0386
8062,-5.5673,-24.1126,0.0000,9.0090
8063,-5.0147,-24.1849,0.0000,2.6765
8064,-4.4697,-24.1934,0.0000,0.2776
8065,-3.9237,-24.1942,0.0000,0.4055
8066,-3.3754,-24.1955,0.0000,0.4895
8067,-2.8288,-24.1936,0.0000,0.1750
8068,-2.2839,-24.1933,0.0000,-0.0339
8069,-1.7417,-24.1950,0.0000,-0.0089
8070,-1.1956,-24.1928,0.0000,1.2469
8071,-0.6612,-24.1669,0.0000,3.1778
8072,-0.1746,-24.0710,0.0000,1.3100
8073,0.3033,-23.9966,0.0000,-0.7173
8074,0.8362,-24.0088,0.0000,0.4309
8075,1.3818,-24.0024,0.0000,1.1107
8076,1.9263,-23.9992,0.0000,1.1585
8077,2.4699,-23.9972,0.0000,1.1594
8078,3.0134,-23.9938,0.0000,1.2146
8079,3.5571,-23.9922,0.0000,1.2680
8080,4.1038,-23.9932,0.0000,1.2099
8081,4.6503,-23.9959,0.0000,1.2394
8082,5.1964,-24.0005,0.0000,1.1437
8083,5.7410,-24.0007,0.0000,1.1375
8084,6.2849,-23.9983,0.0000,1.0380
8085,6.8273,-23.9957,0.0000,0.8814
8086,7.3700,-23.9922,0.0000,0.9307
8087,7.9123,-23.9877,0.0000,0.9773
8088,8.4554,-23.9825,0.0000,0.9671
8089,9.0001,-23.9772,0.0000,0.9232
8090,9.5427,-23.9736,0.0000,0.9520
8091,10.0814,-23.9717,0.0000,0.9275
8092,10.6130,-23.9704,0.0000,0.8365
8093,11.1359,-23.9732,0.0000,0.8079
8094,11.6561,-23.9898,0.0000,0.8235
8095,-19.1899,-24.3855,0.0000,0.8266
8096,-18.7790,-24.3823,0.0000,0.7182
8097,-18.2982,-24.3806,0.0000,0.6852
8098,-17.7818,-24.3768,0.0000,0.7127
8099,-17.2518,-24.3764,0.0000,0.8392
8100,-16.7151,-24.3789,0.0000,0.9587
8101,-16.1744,-24.3817,0.0000,1.0569
8102,-15.6328,-24.3826,0.0000,1.0972
8103,-15.0920,-24.3817,0.0000,1.0098
8104,-14.5497,-24.3842,0.0000,1.0314
8105,-14.0056,-24.3849,0.0000,1.1817
8106,-13.4627,-24.3851,0.0000,1.1185
8107,-12.9198,-24.3875,0.0000,0.9656
8108,-12.3792,-24.3904,0.0000,0.9482
8109,-11.8355,-24.3918,0.0000,1.0767
8110,-11.2935,-24.3927,0.0000,1.1803
8111,-10.7512,-24.3943,0.0000,1.1253
8112,-10.2077,-24.3958,0.0000,1.0644
8113,-9.6651,-24.3977,0.0000,1.0115
8114,-9.1220,-24.3990,0.0000,1.0121
8115,-8.5786,-24.4015,0.0000,1.1187
8116,-8.0348,-24.4033,0.0000,1.2261
8117,-7.4914,-24.4059,0.0000,1.2212
8118,-6.9487,-24.4082,0.0000,1.8126
8119,-6.4020,-24.4464,0.0000,8.1829
8120,-5.8476,-24.5487,0.0000,13.8203
8121,-5.2980,-24.6557,0.0000,7.2399
8122,-4.7438,-24.6637,0.0000,1.0906
8123,-4.1973,-24.6656,0.0000,0.4626
8124,-3.6487,-24.6670,0.0000,0.5448
8125,-3.1016,-24.6667,0.0000,0.4090
8126,-2.5566,-24.6662,0.0000,0.3507
8127,-2.0137,-24.6657,0.0000,0.1835
8128,-1.4710,-24.6664,0.0000,0.2163
8129,-0.9342,-24.6624,0.0000,2.1516
8130,-0.4347,-24.5709,0.0000,3.5649
8131,0.0506,-24.5080,0.0000,2.3360
8132,0.5773,-24.4800,0.0000,1.0423
8133,1.1136,-24.4826,0.0000,1.1833
8134,1.6578,-24.4791,0.0000,1.1150
8135,2.2017,-24.4749,0.0000,0.9727
8136,2.7455,-24.4721,0.0000,1.0246
8137,3.2905,-24.4703,0.0000,1.3279
8138,3.8352,-24.4700,0.0000,1.4695
8139,4.3810,-24.4701,0.0000,1.3752
8140,4.9277,-24.4741,0.0000,1.2723
8141,5.4722,-24.4768,0.0000,0.9622
8142,6.0153,-24.4782,0.0000,0.8898
8143,6.5588,-24.4736,0.0000,0.8706
8144,7.1031,-24.4694,0.0000,0.8708
8145,7.6449,-24.4657,0.0000,0.9852
8146,8.1884,-24.4623,0.0000,1.0547
8147,8.7315,-24.4570,0.0000,1.0977
8148,9.2752,-24.4518,0.0000,1.1224
8149,9.8145,-24.4493,0.0000,1.0307
8150,10.3505,-24.4472,0.0000,0.8649
8151,10.8781,-24.4470,0.0000,0.7484
8152,11.3910,-24.4510,0.0000,0.9868
8153,11.8810,-24.4641,0.0000,1.5396
8154,-19.0756,-24.8847,0.0000,1.2270
8155,-18.5776,-24.8700,0.0000,0.8973
8156,-18.0566,-24.8578,0.0000,0.8839
8157,-17.5234,-24.8535,0.0000,1.0074
8158,-16.9871,-24.8545,0.0000,0.9960
8159,-16.4474,-24.8569,0.0000,0.9329
8160,-15.9051,-24.8571,0.0000,0.8525
8161,-15.3639,-24.8589,0.0000,0.9220
8162,-14.8210,-24.8594,0.0000,0.9096
8163,-14.2790,-24.8615,0.0000,0.8211
8164,-13.7350,-24.8628,0.0000,0.9732
8165,-13.1930,-24.8639,0.0000,1.0663
8166,-12.6506,-24.8652,0.0000,0.9927
8167,-12.1087,-24.8669,0.0000,1.0118
8168,-11.5670,-24.8702,0.0000,1.1035
8169,-11.0239,-24.8700,0.0000,1.1324
8170,-10.4812,-24.8719,0.0000,1.1104
8171,-9.9379,-24.8728,0.0000,1.0608
8172,-9.3946,-24.8739,0.0000,1.0144
8173,-8.8517,-24.8771,0.0000,0.9603
8174,-8.3075,-24.8801,0.0000,1.0630
8175,-7.7641,-24.8833,0.0000,1.2135
8176,-7.2211,-24.8852,0.0000,1.1337
8177,-6.6781,-24.8851,0.0000,4.1449
8178,-6.1239,-24.9674,0.0000,11.6225
8179,-5.5723,-25.1198,0.0000,8.5827
8180,-5.0208,-25.1322,0.0000,1.8149
8181,-4.4698,-25.1396,0.0000,0.6011
8182,-3.9240,-25.1394,0.0000,0.4098
8183,-3.3774,-25.1399,0.0000,0.4322
8184,-2.8319,-25.1398,0.0000,0.3959
8185,-2.2860,-25.1392,0.0000,0.3086
8186,-1.7431,-25.1394,0.0000,0.1140
8187,-1.1982,-25.1377,0.0000,0.8990
8188,-0.6757,-25.0867,0.0000,4.7535
8189,-0.1680,-25.0174,0.0000,7.1039
8190,0.3306,-24.9474,0.0000,5.6650
8191,0.8471,-24.9624,0.0000,2.7940
8192,1.3900,-24.9571,0.0000,1.0629
8193,1.9334,-24.9525,0.0000,1.0335
8194,2.4768,-24.9492,0.0000,1.0392
8195,3.0217,-24.9475,0.0000,1.1520
8196,3.5669,-24.9482,0.0000,1.2515
8197,4.1131,-24.9481,0.0000,1.2470
8198,4.6588,-24.9473,0.0000,1.1471
8199,5.2038,-24.9506,0.0000,0.8622
8200,5.7467,-24.9517,0.0000,0.6569
8201,6.2918,-24.9505,0.0000,0.6693
8202,6.8352,-24.9469,0.0000,0.9200
8203,7.3788,-24.9442,0.0000,0.9903
8204,7.9197,-24.9411,0.0000,0.9314
8205,8.4619,-24.9359,0.0000,0.9727
8206,9.0051,-24.9310,0.0000,1.0533
8207,9.5466,-24.9277,0.0000,1.0280
8208,10.0857,-24.9240,0.0000,0.8881
8209,10.6208,-24.9215,0.0000,0.9047
8210,11.1516,-24.9217,0.0000,1.1234
8211,11.6797,-24.9192,0.0000,1.5775
8212,-18.9074,-25.3472,0.0000,1.4604
8213,-18.3461,-25.3341,0.0000,1.2002
8214,-17.8020,-25.3304,0.0000,1.1494
8215,-17.2607,-25.3296,0.0000,1.1370
8216,-16.7193,-25.3314,0.0000,1.0453
8217,-16.1767,-25.3337,0.0000,0.9447
8218,-15.6359,-25.3338,0.0000,0.9508
8219,-15.0937,-25.3350,0.0000,0.9640
8220,-14.5504,-25.3350,0.0000,0.9074
8221,-14.0078,-25.3365,0.0000,0.8669
8222,-13.4653,-25.3389,0.0000,0.9771
8223,-12.9223,-25.3408,0.0000,1.1254
8224,-12.3814,-25.3427,0.0000,1.1843
8225,-11.8392,-25.3455,0.0000,1.1639
8226,-11.2965,-25.3468,0.0000,1.1958
8227,-10.7539,-25.3485,0.0000,1.2399
8228,-10.2102,-25.3495,0.0000,1.2327
8229,-9.6674,-25.3510,0.0000,1.1947
8230,-9.1237,-25.3519,0.0000,1.0546
8231,-8.5809,-25.3535,0.0000,0.8928
8232,-8.0373,-25.3580,0.0000,0.8427
8233,-7.4938,-25.3609,0.0000,0.8319
8234,-6.9504,-25.3616,0.0000,1.3306
8235,-6.4031,-25.3913,0.0000,7.8537
8236,-5.8468,-25.4903,0.0000,10.1233
8237,-5.2997,-25.5847,0.0000,4.7051
8238,-4.7450,-25.6087,0.0000,1.5539
8239,-4.1996,-25.6105,0.0000,0.3176
8240,-3.6525,-25.6116,0.0000,0.3399
8241,-3.1060,-25.6111,0.0000,0.3056
8242,-2.5604,-25.6119,0.0000,0.3040
8243,-2.0150,-25.6115,0.0000,0.1086
8244,-1.4715,-25.6088,0.0000,0.0656
8245,-0.9285,-25.6042,0.0000,2.3986
8246,-0.3989,-25.5604,0.0000,5.6745
8247,0.1095,-25.5185,0.0000,7.2712
8248,0.6225,-25.4601,0.0000,4.1802
8249,1.1230,-25.4359,0.0000,1.1101
8250,1.6665,-25.4327,0.0000,1.0490
8251,2.2099,-25.4276,0.0000,1.1591
8252,2.7535,-25.4253,0.0000,1.2110
8253,3.2966,-25.4244,0.0000,1.1051
8254,3.8424,-25.4243,0.0000,1.0454
8255,4.3876,-25.4242,0.0000,1.1219
8256,4.9329,-25.4246,0.0000,1.0701
8257,5.4763,-25.4259,0.0000,0.7948
8258,6.0211,-25.4266,0.0000,0.6745
8259,6.5673,-25.4244,0.0000,0.7040
8260,7.1111,-25.4225,0.0000,0.8220
8261,7.6519,-25.4181,0.0000,0.8524
8262,8.1928,-25.4144,0.0000,0.8829
8263,8.7362,-25.4095,0.0000,0.9707
8264,9.2779,-25.4055,0.0000,1.0117
8265,9.8194,-25.4016,0.0000,0.9608
8266,10.3563,-25.3983,0.0000,0.9333
8267,10.8845,-25.3996,0.0000,1.1125
8268,11.3980,-25.4052,0.0000,1.3475
8269,11.8578,-25.3790,0.0000,1.3809
8270,-19.1350,-25.8293,0.0000,1.5917
8271,-18.6115,-25.8077,0.0000,1.5588
8272,-18.0753,-25.8061,0.0000,1.3113
8273,-17.5341,-25.8058,0.0000,1.1968
8274,-16.9912,-25.8078,0.0000,1.2199
8275,-16.4496,-25.8090,0.0000,1.1287
8276,-15.9093,-25.8095,0.0000,1.0720
8277,-15.3668,-25.8113,0.0000,1.0297
8278,-14.8241,-25.8120,0.0000,1.0160
8279,-14.2823,-25.8129,0.0000,1.0627
8280,-13.7392,-25.8148,0.0000,1.0468
8281,-13.1965,-25.8174,0.0000,1.0631
8282,-12.6545,-25.8200,0.0000,1.0963
8283,-12.1113,-25.8215,0.0000,1.0910
8284,-11.5685,-25.8245,0.0000,1.1207
8285,-11.0250,-25.8253,0.0000,1.1125
8286,-10.4829,-25.8270,0.0000,1.1166
8287,-9.9394,-25.8281,0.0000,1.1527
8288,-9.3956,-25.8282,0.0000,1.2493
8289,-8.8536,-25.8296,0.0000,1.3215
8290,-8.3107,-25.8312,0.0000,1.1379
8291,-7.7677,-25.8347,0.0000,0.9049
8292,-7.2244,-25.8365,0.0000,0.9339
8293,-6.6807,-25.8373,0.0000,3.4111
8294,-6.1240,-25.9204,0.0000,10.3252
8295,-5.5673,-26.0150,0.0000,9.7073
8296,-5.0196,-26.0798,0.0000,3.5351
8297,-4.4730,-26.0840,0.0000,0.4330
8298,-3.9251,-26.0843,0.0000,0.4095
8299,-3.3800,-26.0846,0.0000,0.1484
8300,-2.8342,-26.0853,0.0000,0.2483
8301,-2.2881,-26.0836,0.0000,0.2501
8302,-1.7424,-26.0813,0.0000,0.1144
8303,-1.1983,-26.0784,0.0000,1.0841
8304,-0.6370,-26.0664,0.0000,2.7699
8305,-0.0870,-26.0238,0.0000,1.4329
8306,0.3922,-25.9549,0.0000,1.1851
8307,0.8635,-25.9174,0.0000,0.6525
8308,1.4009,-25.9093,0.0000,1.1580
8309,1.9443,-25.9064,0.0000,1.1571
8310,2.4862,-25.9035,0.0000,1.1606
8311,3.0287,-25.9019,0.0000,1.0792
8312,3.5715,-25.9005,0.0000,1.0254
8313,4.1184,-25.9010,0.0000,1.0045
8314,4.6640,-25.9011,0.0000,1.0420
8315,5.2084,-25.9017,0.0000,0.9503
8316,5.7531,-25.9002,0.0000,0.7989
8317,6.2973,-25.8998,0.0000,0.6611
8318,6.8403,-25.8978,0.0000,0.6786
8319,7.3827,-25.8958,0.0000,0.7081
8320,7.9233,-25.8923,0.0000,0.6968
8321,8.4673,-25.8879,0.0000,0.7730
8322,9.0105,-25.8840,0.0000,0.9248
8323,9.5523,-25.8805,0.0000,1.1138
8324,10.0928,-25.8756,0.0000,1.2323
8325,10.6327,-25.8733,0.0000,1.1915
8326,11.1745,-25.8745,0.0000,1.2185
8327,11.7388,-25.8788,0.0000,1.1505
8328,-18.9011,-26.2754,0.0000,1.3641
8329,-18.3519,-26.2811,0.0000,1.4021
8330,-17.8101,-26.2809,0.0000,1.2651
8331,-17.2662,-26.2835,0.0000,1.0247
8332,-16.7248,-26.2857,0.0000,0.9583
8333,-16.1826,-26.2868,0.0000,1.0419
8334,-15.6398,-26.2873,0.0000,1.0632
8335,-15.0969,-26.2877,0.0000,0.9897
8336,-14.5550,-26.2882,0.0000,1.0562
8337,-14.0134,-26.2902,0.0000,1.1614
8338,-13.4692,-26.2920,0.0000,1.1434
8339,-12.9274,-26.2948,0.0000,1.0555
8340,-12.3853,-26.2964,0.0000,1.0829
8341,-11.8413,-26.2994,0.0000,1.0693
8342,-11.2975,-26.3010,0.0000,0.9581
8343,-10.7554,-26.3023,0.0000,0.9080
8344,-10.2118,-26.3038,0.0000,0.9152
8345,-9.6676,-26.3055,0.0000,1.0761
8346,-9.1248,-26.3079,0.0000,1.3079
8347,-8.5823,-26.3093,0.0000,1.3679
8348,-8.0395,-26.3104,0.0000,1.1265
8349,-7.4977,-26.3125,0.0000,0.9873
8350,-6.9545,-26.3144,0.0000,1.3244
8351,-6.4136,-26.3308,0.0000,8.2854
8352,-5.8454,-26.4436,0.0000,11.3667
8353,-5.2842,-26.5372,0.0000,5.9574
8354,-4.7478,-26.5534,0.0000,0.4234
8355,-4.2003,-26.5538,0.0000,0.5944
